#plot,ctr
#x,y,sp,age,mysize,tag,sprout
72.91616967,25.00957372,1,0,17.66619868,469,0
71.06345975,26.21662144,2,0,2.52,470,70
70.97710461,26.3277709,2,0,3.59,471,70
71.04104503,26.34538302,2,0,5.188451145,472,70
71.07300416,26.49036155,2,0,2.75,473,70
71.13635501,26.37388675,2,0,1.63,474,70
71.98534618,27.15407299,1,0,20.08535382,475,0
70.83865943,28.27284906,1,0,20.91295952,476,0
69.53653332,29.17072403,2,0,1.42,477,71
69.75883133,29.45060244,2,0,1.11,478,71
73.43188828,26.87722194,2,0,2.71,479,72
73.52820816,26.68679201,2,0,0.66,480,72
73.53720108,26.77009156,2,0,1.29,481,72
73.56502923,26.84592857,2,0,1.09,482,72
78.1740831,26.53030758,1,0,20.94479051,483,0
76.98300866,27.77143766,1,0,24.79634013,484,0
76.35069366,29.13006318,1,0,21.29493139,485,0
77.18448323,30.89487469,1,0,14.5467618,486,0
79.65264887,33.41818224,1,0,25.91042474,487,0
80.04135208,35.02833456,1,0,9.740282517,488,0
76.34695215,35.0485937,1,0,21.13577644,489,0
74.97647877,35.88886738,1,0,6.493521678,490,0
73.8540187,35.73538489,1,0,15.21521256,491,0
77.42007709,37.76466715,1,0,9.421972631,492,0
70.2196246,38.38712496,1,0,19.32141009,493,0
67.76189002,30.43504451,1,0,23.4912696,494,0
65.46931234,30.51620665,2,0,0.97,495,73
62.75886194,32.17244553,2,0,5.188451145,496,74
62.83598611,32.38315023,2,0,8.371550007,497,74
62.73805981,32.37356792,2,0,5.729577951,498,74
62.50257071,32.29219417,2,0,1.74,499,74
63.6315446,32.08153208,1,0,13.973804,500,0
65.9281761,32.72584852,1,0,17.57070572,501,0
69.47743055,33.58208336,1,0,21.2631004,502,0
66.86120879,36.2680212,2,0,3.14,503,75
67.11169432,36.22232194,2,0,1.72,504,75
69.58956849,37.11817715,1,0,22.95014279,507,0
68.73916023,38.74962188,1,0,16.64760705,508,0
67.9063667,39.2151614,2,0,2.44,509,76
67.73705184,39.14414926,2,0,2.96,510,76
67.84907909,39.24303193,2,0,0.95,511,76
63.55330748,36.84106392,2,0,2.28,512,77
63.41614381,36.98661847,2,0,4.15,513,77
63.15066847,37.09269043,2,0,7.766761223,514,77
64.47943154,39.22419774,2,0,3.9,515,78
60.59653235,40.15482132,1,0,20.75380458,516,0
60.44240226,41.84486072,1,0,22.31352302,517,0
64.28107037,43.21566661,2,0,7.480282325,518,79
64.45445205,42.87661827,2,0,2.98,519,79
65.02295605,42.57057809,1,0,16.74310001,520,0
64.85158857,43.13719756,2,0,13.65549412,521,79
66.32444656,41.80084348,1,0,20.75380458,522,0
67.95959361,41.93686901,1,0,16.20197321,523,0
62.97837214,45.19619499,1,0,12.22309963,524,0
61.94481401,46.08583472,1,0,16.61577606,525,0
61.10060927,47.54165741,1,0,20.1490158,526,0
67.45406449,49.08089915,1,0,22.28169203,527,0
72.09302751,49.26664568,1,0,6.079718826,528,0
74.67322132,48.33377764,1,0,22.91831181,529,0
82.2771816,6.181643517,2,0,3.596901714,530,80
82.398578,6.342940154,2,0,7.416620348,531,80
82.92898059,8.091046038,1,0,27.91577702,532,0
83.63959516,6.360067805,1,0,25.05098804,533,0
83.8089203,5.485216772,1,0,25.11465002,534,0
84.70086254,5.200083036,2,0,5.188451145,535,81
84.69580901,5.021426707,2,0,9.167324722,536,81
84.7677858,4.890266895,2,0,2.74,537,81
89.53809658,4.436852978,1,0,29.15718557,538,0
88.61130777,9.007369109,1,0,29.82563634,539,0
91.85943587,1.694194958,1,0,9.549296586,540,0
91.22143586,2.53265348,1,0,20.84929755,541,0
92.45475231,-0.896310466,1,0,22.88648082,542,0
97.56394211,3.325382171,1,0,18.78028328,544,0
97.3544605,4.010256076,1,0,9.294648677,545,0
95.04849198,4.554119361,2,0,3.1,546,82
94.88346218,4.51163672,2,0,5.02,547,82
94.79070922,4.61880352,2,0,1.14,548,82
94.80229873,4.486279399,2,0,0.6,549,82
90.28277833,5.27271456,1,0,17.66619868,550,0
91.70171221,8.747952384,1,0,16.07464925,551,0
